f_max,n_eff
187139645790787.66,1.5089080697091781
187099030858675.3,1.5061084563074156
187139645790787.66,1.5079011796955768
187088877125647.22,1.509000228456843
187139645790787.66,1.5144420267151186
187139645790787.66,1.5195731592274644
187099030858675.3,1.5027241787062628
187139645790787.66,1.5051613110869757
187139645790787.66,1.5029949166228405
187078723392619.12,1.5000564478817662
187068569659591.06,1.5047648588377076
187231029388040.44,1.5056896626523664
187139645790787.66,1.5126387336151443
187190414455928.1,1.5030891653426988
187139645790787.66,1.5096797029131168
187139645790787.66,1.508510039386377
187058415926562.97,1.5022103130875464
187109184591703.4,1.505109862110454
187088877125647.22,1.5103766430257626
187139645790787.66,1.5058963031284198
187139645790787.66,1.509901033798093
187139645790787.66,1.5063605386669434
187088877125647.22,1.5082393469398556
187149799523815.75,1.5088702628636181
187139645790787.66,1.5102589985506893
187231029388040.44,1.5008772953764176
187139645790787.66,1.5150955178530696
187149799523815.75,1.5060340939880135
187139645790787.66,1.5063222994475174
187139645790787.66,1.5138316831143108
187139645790787.66,1.5159291328365556
187088877125647.22,1.5021782131869648
187139645790787.66,1.5057019109174274
187139645790787.66,1.5130371063787162
187231029388040.44,1.5112047176962753
187139645790787.66,1.5165290890673104
187139645790787.66,1.5143508233231147
187139645790787.66,1.5167923118732696
187231029388040.44,1.5029594599754235
187139645790787.66,1.5059420760448072
187088877125647.22,1.5051464960196652
187139645790787.66,1.51181390794478
187231029388040.44,1.5055608536752552
187139645790787.66,1.5063627074584929
187088877125647.22,1.5051260581757966
187099030858675.3,1.505029533720178
187231029388040.44,1.5004763788612996
187139645790787.66,1.5104902602180237
187099030858675.3,1.5058760027214244
187200568188956.2,1.5011802840441233
187088877125647.22,1.5030844431690067
187038108460506.78,1.506703529870631
187139645790787.66,1.5059724391265008
187068569659591.06,1.5060455029785733
187088877125647.22,1.5009417807218606
187139645790787.66,1.5146311681676226
187139645790787.66,1.503469881972188
187139645790787.66,1.5028360241051062
187139645790787.66,1.5032553999026315
187129492057759.56,1.5008700042193248
187139645790787.66,1.5032600799265017
187088877125647.22,1.5071313646107976
187200568188956.2,1.5105581677469777
187088877125647.22,1.5001673120349273
187099030858675.3,1.501443400549265
187139645790787.66,1.5004873370038865
187109184591703.4,1.5050759549549726
187088877125647.22,1.5132442209518029
187139645790787.66,1.506946112385317
187109184591703.4,1.500845209608748
187139645790787.66,1.5019846022015293
187099030858675.3,1.5148199855403672
187038108460506.78,1.5069472516431095
187099030858675.3,1.5173704671992347
187088877125647.22,1.5048969031330905
187088877125647.22,1.5030791909856662
187058415926562.97,1.5002459050354846
187139645790787.66,1.5077792707811084
187078723392619.12,1.501114363528747
187109184591703.4,1.5079951669605574
187139645790787.66,1.50802822522161
187149799523815.75,1.5004106084695294
187149799523815.75,1.5044584953418914
187078723392619.12,1.517610083103137
187139645790787.66,1.5010868366469468
187139645790787.66,1.5017292555333028
187231029388040.44,1.501461898741092
187109184591703.4,1.5031682493384952
187099030858675.3,1.5079592937742627
187139645790787.66,1.5184015552030223
187139645790787.66,1.5061654615744091
187139645790787.66,1.502049780094939
187119338324731.5,1.5019656378657458
187149799523815.75,1.5026331567770703
187149799523815.75,1.5045488948005792
187088877125647.22,1.5063461632013857
187078723392619.12,1.5131261878477362
187190414455928.1,1.5015305694870833
187139645790787.66,1.5080452331132352
187088877125647.22,1.5085308431152562
187149799523815.75,1.5008708238955775
187088877125647.22,1.509664743827321
187139645790787.66,1.5062368034016964
187139645790787.66,1.5016314316197266
187139645790787.66,1.5022594679937016
187139645790787.66,1.503302200141332
187088877125647.22,1.50136766428404
187149799523815.75,1.5047480703755924
187038108460506.78,1.509794821911715
187139645790787.66,1.5001898701208296
187139645790787.66,1.5129608562337118
187088877125647.22,1.503780928351123
187139645790787.66,1.507877322988532
187088877125647.22,1.500594109020296
187139645790787.66,1.5011509872180433
187190414455928.1,1.5127683674130938
187139645790787.66,1.5075206138520958
187088877125647.22,1.5027298066156212
187139645790787.66,1.5127173808455459
187109184591703.4,1.5093237109616913
187139645790787.66,1.5088936871967968
187109184591703.4,1.5004070423941436
187088877125647.22,1.509916962805566
187200568188956.2,1.5022494926431735
187088877125647.22,1.5133243738366957
187139645790787.66,1.5095413568416414
187139645790787.66,1.5034243373496479
187139645790787.66,1.5163028498646172
187149799523815.75,1.5031650525819769
187099030858675.3,1.5025266616611919
187139645790787.66,1.5064806212306332
187139645790787.66,1.5076958293799132
187231029388040.44,1.5071601842697133
187139645790787.66,1.5147876635999598
187149799523815.75,1.5019800435161959
187149799523815.75,1.505262160226515
187099030858675.3,1.504432415716871
187139645790787.66,1.5115784228412705
187099030858675.3,1.505101005205851
187088877125647.22,1.5077424447246803
187139645790787.66,1.5001982028462568
187931636966978.44,1.972435373900272
187931636966978.44,1.9811626401528102
187931636966978.44,1.9704332630931318
187921483233950.38,1.9727886163891528
187931636966978.44,1.9730262091435735
187921483233950.38,1.980075902336407
187921483233950.38,1.9738284880408261
187931636966978.44,1.9710736566600349
187931636966978.44,1.9774507671814259
187921483233950.38,1.9736243330904102
187931636966978.44,1.972832522484361
187921483233950.38,1.9711155915783383
187921483233950.38,1.9753046329105934
187931636966978.44,1.977029521430815
187921483233950.38,1.9819151156424932
187931636966978.44,1.9723860429084303
187931636966978.44,1.98062772852238
187931636966978.44,1.978660172142705
187931636966978.44,1.983472785494261
187931636966978.44,1.9745075028893808
187921483233950.38,1.9715570937094162
187931636966978.44,1.9700149726553964
187931636966978.44,1.9780538783397479
187931636966978.44,1.971466258608931
187921483233950.38,1.977425980173769
187931636966978.44,1.9782302877852278
187931636966978.44,1.9731912520010713
187931636966978.44,1.9768215128707454
187931636966978.44,1.9701490983935832
187931636966978.44,1.9820476426930846
187931636966978.44,1.9740128289804064
187931636966978.44,1.9738966624512309
187931636966978.44,1.9762745526570542
187931636966978.44,1.9733296970426915
187921483233950.38,1.9746012304422338
187931636966978.44,1.9722939735457765
187931636966978.44,1.9705648881819628
187931636966978.44,1.976567355963469
187931636966978.44,1.9718838670513879
187921483233950.38,1.9728950134011736
187931636966978.44,1.9810964866107554
187931636966978.44,1.975857853541636
187931636966978.44,1.970762439481089
187921483233950.38,1.9741092579336588
187931636966978.44,1.9762938758566235
187921483233950.38,1.9714702482850743
187931636966978.44,1.974076027209586
187921483233950.38,1.9711321876934613
187931636966978.44,1.9707017419012656
187931636966978.44,1.9865040271772865
187921483233950.38,1.9708989327055695
187931636966978.44,1.9713369068376967
187931636966978.44,1.9826330219741548
187931636966978.44,1.9706826460334559
187931636966978.44,1.9797322687211623
187921483233950.38,1.973132587925878
187931636966978.44,1.9753268065511194
187931636966978.44,1.9710056844639028
187921483233950.38,1.9848721796069262
187921483233950.38,1.9746755719442226
187769177238529.06,1.9706482449363383
187931636966978.44,1.9740235135731095
187931636966978.44,1.9718393100264986
187931636966978.44,1.9781002540187143
187921483233950.38,1.9738407646191363
187921483233950.38,1.9753407806133954
187931636966978.44,1.9766175962823493
187921483233950.38,1.9763611006773898
187921483233950.38,1.9741201704477123
187921483233950.38,1.9762922154324276
187931636966978.44,1.9704357637424879
187931636966978.44,1.9740598866546517
187931636966978.44,1.9713578213595835
187921483233950.38,1.9717066860895651
197405069882183.62,1.4915904420677506
197435531081267.9,1.4902514289079691
197415223615211.72,1.4900283874941656
197486299746408.3,1.4951428497223516
197384762416127.47,1.4961803620394103
197537068411548.75,1.49104326201665
197405069882183.62,1.4919809758381453
197526914678520.7,1.4985028129786624
197415223615211.72,1.490540740581826
197415223615211.72,1.4907154924797292
197435531081267.9,1.4929463345233003
197435531081267.9,1.4960682833562207
197364454950071.28,1.4945025677613666
197506607212464.5,1.4901636570663586
197516760945492.6,1.4904885046778613
197364454950071.28,1.4914498463058823
197374608683099.38,1.492136991848235
197516760945492.6,1.5029649997909909
197455838547324.06,1.4908302391619617
197516760945492.6,1.4933066743653514
197405069882183.62,1.4901197453447155
197405069882183.62,1.4981178423348536
197405069882183.62,1.4911850833800537
197516760945492.6,1.4907340049154314
197486299746408.3,1.4936796805850183
197526914678520.7,1.4933947239305312
197384762416127.47,1.4941335554149515
197405069882183.62,1.493381010729075
197537068411548.75,1.4916288334357595
197506607212464.5,1.498222319223609
197435531081267.9,1.4923500752954983
197465992280352.16,1.4927033751129086
197374608683099.38,1.4924485796142466
197516760945492.6,1.493248381577664
197364454950071.28,1.5085041742527234
197506607212464.5,1.4967140915523856
197415223615211.72,1.4905261328380384
197405069882183.62,1.4935735182318548
197364454950071.28,1.4901721516849997
197465992280352.16,1.4917530341078906
197405069882183.62,1.4927893125698848
197405069882183.62,1.4959933342954637
197506607212464.5,1.492794105627981
197374608683099.38,1.493209096193533
197435531081267.9,1.4921696070697728
197445684814295.97,1.499316314254484
197384762416127.47,1.4988539916939998
197374608683099.38,1.4906353314614986
197506607212464.5,1.4937257566254654
197506607212464.5,1.4943056861179786
197405069882183.62,1.4924822095384689
197374608683099.38,1.4912037437390582
197506607212464.5,1.4953417071192443
197384762416127.47,1.4949218459797777
197506607212464.5,1.4937637191864261
197486299746408.3,1.4907141860134854
197415223615211.72,1.4903000915286144
197364454950071.28,1.4922200347787498
197405069882183.62,1.4902447291365708
197364454950071.28,1.4976791081618988
197516760945492.6,1.502678510747236
197405069882183.62,1.4921035789863462
197374608683099.38,1.4901317476215359
197516760945492.6,1.4900247579735877
197516760945492.6,1.4953563309743512
197405069882183.62,1.4911633329539387
197435531081267.9,1.4902872412477264
197506607212464.5,1.4915627558942501
197526914678520.7,1.4959234626825415
197537068411548.75,1.49022767944178
197374608683099.38,1.4950029715744448
197547222144576.84,1.496148367185994
197526914678520.7,1.4921640415117705
197415223615211.72,1.4916142474419485
197537068411548.75,1.4956745209577758
197455838547324.06,1.491330694888556
197435531081267.9,1.494623455606617
197364454950071.28,1.4943831863834052
197405069882183.62,1.4923545204697335
197405069882183.62,1.4939077822431457
197506607212464.5,1.4985648475158115
197455838547324.06,1.493851581040978
197435531081267.9,1.4901393395303602
197506607212464.5,1.498199606580299
197364454950071.28,1.492419617064299
197516760945492.6,1.4924877634407343
197415223615211.72,1.4901640772031257
197516760945492.6,1.490060663735206
197374608683099.38,1.4944345592968853
197445684814295.97,1.497660592614622
197516760945492.6,1.4906484583568773
197516760945492.6,1.4910054611252557
197405069882183.62,1.5054034776058787
197445684814295.97,1.492763209481347
197415223615211.72,1.4947234245530021
197415223615211.72,1.4911607581514765
197405069882183.62,1.4921312810215972
197435531081267.9,1.4903485874611475
197405069882183.62,1.4901550221552307
197374608683099.38,1.493230741748657
197506607212464.5,1.4917648984197083
197486299746408.3,1.4924671333809447
197516760945492.6,1.4905517723602306
197415223615211.72,1.4988007163578885
197415223615211.72,1.490814284109937
197435531081267.9,1.4910976171534125
197435531081267.9,1.4907492312500334
197516760945492.6,1.4915961757938054
197405069882183.62,1.4942073104992977
192724198956235.53,1.5027834719988256
192653122825038.9,1.5055744630116257
192683584024123.2,1.5011383006588837
192592200426870.38,1.5077727894916872
192592200426870.38,1.5081510105438232
192551585494758.03,1.5039555856623987
192724198956235.53,1.5039111510136074
192693737757151.25,1.5020799698206115
192561739227786.12,1.5108221184977328
192592200426870.38,1.5123834261240146
192622661625954.66,1.500327441043949
192592200426870.38,1.502158480630393
192622661625954.66,1.5035407026113834
192693737757151.25,1.5079948462697916
192612507892926.56,1.5033942742788675
192693737757151.25,1.5117424719021664
192602354159898.47,1.5043661301615276
192714045223207.44,1.5184526868437462
192703891490179.34,1.5172858436138128
192551585494758.03,1.5045933720183238
192693737757151.25,1.50129543611061
192622661625954.66,1.502929323456206
192612507892926.56,1.5011773119031735
192693737757151.25,1.5083605629165764
192551585494758.03,1.5001776805372171
192693737757151.25,1.5038731897291868
192673430291095.1,1.5055646743129947
192653122825038.9,1.5013018057703997
192673430291095.1,1.5079373711543076
192612507892926.56,1.5152083880374048
192561739227786.12,1.5089780823944494
192592200426870.38,1.5027039619014793
192592200426870.38,1.518873743744772
192582046693842.3,1.5013539722211964
192592200426870.38,1.5130244054378834
192592200426870.38,1.5074614503440786
192561739227786.12,1.5044630060881425
192663276558067.0,1.5048891879777453
192592200426870.38,1.5047045405282753
192612507892926.56,1.5070516522291242
192663276558067.0,1.5135160991216712
192663276558067.0,1.5058383832571913
192602354159898.47,1.5077109363670957
192653122825038.9,1.5014479458608117
192602354159898.47,1.502633835973426
192561739227786.12,1.504981062311588
192622661625954.66,1.5061726383069802
192612507892926.56,1.5024846431930525
192673430291095.1,1.504999023208636
192612507892926.56,1.5006501872322544
192602354159898.47,1.5038267776654177
192592200426870.38,1.5092540628498323
192602354159898.47,1.5018359536256953
192592200426870.38,1.511836502954489
192612507892926.56,1.5033037769652824
192582046693842.3,1.5025012292875128
192592200426870.38,1.5192274525234408
192683584024123.2,1.503216975553201
192693737757151.25,1.5034843040071737
192703891490179.34,1.5086742745265558
192693737757151.25,1.5012780315899839
192612507892926.56,1.5055936029868406
192612507892926.56,1.5088377542331537
192592200426870.38,1.5093660872670338
192693737757151.25,1.5044558531712906
192663276558067.0,1.505904242618947
192592200426870.38,1.5002548419448187
192663276558067.0,1.5025995218504418
192551585494758.03,1.5020425594106035
192663276558067.0,1.5131749387578286
192673430291095.1,1.5102729270469806
192683584024123.2,1.5041008835495955
192612507892926.56,1.50414775313732
192673430291095.1,1.5127194623115594
192693737757151.25,1.5011321440158194
192744506422291.7,1.5058802574929333
192612507892926.56,1.5078974028582908
192612507892926.56,1.5078990664118492
192703891490179.34,1.5003769679623065
192612507892926.56,1.5126242239395538
192653122825038.9,1.502590455338509
192612507892926.56,1.5020562226999408
192592200426870.38,1.51634254649234
192592200426870.38,1.5025699762618956
192663276558067.0,1.505940276781524
192582046693842.3,1.5032339741565148
192663276558067.0,1.5069737365642266
192612507892926.56,1.5019265764259444
192744506422291.7,1.5050511560697741
192592200426870.38,1.504087629826815
192734352689263.6,1.5026106472933847
192592200426870.38,1.5043807788710364
192612507892926.56,1.5002388458890104
192693737757151.25,1.513923136394104
192602354159898.47,1.5000020664113884
192673430291095.1,1.5030690243014087
192612507892926.56,1.5193932233692924
192592200426870.38,1.5089287483788896
192673430291095.1,1.5049540105962547
192561739227786.12,1.5151794483479928
192592200426870.38,1.5193928271828938
192693737757151.25,1.5168493129956586
192673430291095.1,1.5163524014310463
192642969092010.8,1.5021722184045814
192693737757151.25,1.500369559956034
192693737757151.25,1.5009620896550533
192693737757151.25,1.5001163629808123
192673430291095.1,1.5040998796460432
192683584024123.2,1.5156648568590017
192612507892926.56,1.5014317246940612
192561739227786.12,1.5065046135263203
192612507892926.56,1.516561078887647
192612507892926.56,1.5059480507983822
192622661625954.66,1.50502784109695
192561739227786.12,1.5030699118581579
192612507892926.56,1.5048243758213673
192592200426870.38,1.5154558898674795
192592200426870.38,1.515932603674541
192561739227786.12,1.5028804386184051
192592200426870.38,1.5065387462582374
192561739227786.12,1.510292747127651
192693737757151.25,1.5161652155639191
192602354159898.47,1.5019194684168882
192693737757151.25,1.508891012796802
192683584024123.2,1.5079983712607754
192663276558067.0,1.5199786321497148
192602354159898.47,1.5063839051896428
192551585494758.03,1.5005882645176098
192663276558067.0,1.504985205161719
192673430291095.1,1.5022997077562998
192693737757151.25,1.5017761112789818
192642969092010.8,1.5073203243150204
192612507892926.56,1.5150024401068565
192663276558067.0,1.503468222354409
192673430291095.1,1.5109963440316807
192602354159898.47,1.5171384586525822
192612507892926.56,1.504731327725659
192724198956235.53,1.5025162384520752
192653122825038.9,1.5023808917794206
192612507892926.56,1.5003912273949735
192693737757151.25,1.5025671855413205
192602354159898.47,1.511990598050704
192561739227786.12,1.5043650524167715
192683584024123.2,1.5000092753189513
192693737757151.25,1.5036289721563263
192693737757151.25,1.506925410534256
192663276558067.0,1.5155931082525982
192693737757151.25,1.5042267121258512
192663276558067.0,1.5023400758798888
192653122825038.9,1.5038220016087716
192693737757151.25,1.500626526063111
192612507892926.56,1.506696538996159
192744506422291.7,1.5147185385107258
192592200426870.38,1.5013878413722581
192724198956235.53,1.5015736610644494
192703891490179.34,1.5016998635353482
192592200426870.38,1.5023758745489226
192693737757151.25,1.502762847827339
192724198956235.53,1.5088744239252365
192602354159898.47,1.5016575003733326
192551585494758.03,1.5034483741092088
192592200426870.38,1.5112472101539032
192663276558067.0,1.502772374956464
192653122825038.9,1.5140318495034124
192592200426870.38,1.5160858885701576
192693737757151.25,1.500050624886983
192693737757151.25,1.5004076947018643
192734352689263.6,1.5026254989768109
192683584024123.2,1.512813247491981
192602354159898.47,1.50375113744285
192673430291095.1,1.5076345892715157
192693737757151.25,1.5029305741949004
192592200426870.38,1.5099257656919833
192673430291095.1,1.5022893969854836
192693737757151.25,1.5106728144529922
192632815358982.75,1.5035978475447027
192582046693842.3,1.5005583350814218
192582046693842.3,1.5058039054114205
192602354159898.47,1.5024177844286137
192602354159898.47,1.508755592168218
192592200426870.38,1.5006064433334612
192612507892926.56,1.5122016813356822
192663276558067.0,1.5191281150385558
192693737757151.25,1.5002629156958924
192693737757151.25,1.5001502851675101
192561739227786.12,1.5103978004988723
192561739227786.12,1.5007791493283615
192703891490179.34,1.5116778926300534
192602354159898.47,1.500108539451953
192693737757151.25,1.5002746665187356
192673430291095.1,1.5110402479590281
192693737757151.25,1.5009054418204042
192592200426870.38,1.510699399662261
192602354159898.47,1.5016814568074597
192693737757151.25,1.510358313656712
192602354159898.47,1.5029401677838836
192714045223207.44,1.518246625732933
192673430291095.1,1.510298094197253
192663276558067.0,1.5036213398267737
192571892960814.22,1.5127847336995923
192592200426870.38,1.5019120269125497
192653122825038.9,1.5000660460529174
192612507892926.56,1.5108316895284313
192693737757151.25,1.500518551521138
192612507892926.56,1.5142985351444487
192693737757151.25,1.500927613184259
192663276558067.0,1.508884877672954
192693737757151.25,1.511836256771272
192683584024123.2,1.5034979015362517
192561739227786.12,1.5081752616473243
192693737757151.25,1.5022964731886537
192724198956235.53,1.5010296617913466
192592200426870.38,1.5034244674600348
192673430291095.1,1.5063536145832055
192561739227786.12,1.505400832065232
192592200426870.38,1.5099873236638117
192561739227786.12,1.5088305417569372
192683584024123.2,1.5008673523153255
192612507892926.56,1.5122429374639341
192622661625954.66,1.5012474485664145
192693737757151.25,1.5003698925264919
192693737757151.25,1.5097127943980797
192693737757151.25,1.5102702933422083
192561739227786.12,1.511820180990739
192693737757151.25,1.5012472133942258
192642969092010.8,1.500953137344436
192683584024123.2,1.5045842447516873
192602354159898.47,1.5088825834509747
192561739227786.12,1.5021236549874963
192714045223207.44,1.5111014373175828
192663276558067.0,1.5012632642277477
192724198956235.53,1.50493430857066
192693737757151.25,1.5019662307240365
192663276558067.0,1.5028441106585786
192561739227786.12,1.5031882771665983
192693737757151.25,1.5047709082516671
192693737757151.25,1.5083715377416844
192693737757151.25,1.5044306886733154
192592200426870.38,1.5054620917851926
192703891490179.34,1.5065930474121048
192592200426870.38,1.5086510165564415
192622661625954.66,1.500015042154028
192582046693842.3,1.5021326384307625
192683584024123.2,1.505952844302106
192673430291095.1,1.5114275116414122
192612507892926.56,1.512086674333001
192622661625954.66,1.505901936961472
192673430291095.1,1.5100059556907879
192673430291095.1,1.5052920486631283
192663276558067.0,1.5003099665974848
192571892960814.22,1.509825313306851
192673430291095.1,1.511759784546109
192602354159898.47,1.5025061792341659
192683584024123.2,1.5007385299032083
192602354159898.47,1.5001330504331662
192663276558067.0,1.5185527880551373
192622661625954.66,1.5005160780733262
192724198956235.53,1.5010204621296375
192602354159898.47,1.5117818665274305
192673430291095.1,1.5144004505601454
192561739227786.12,1.5013821800843894
192632815358982.75,1.5045647138381357
192663276558067.0,1.5036124698790625
192663276558067.0,1.5083672053496584
192673430291095.1,1.5139826980393254
192693737757151.25,1.5067471527688634
192693737757151.25,1.5008624293745259
192673430291095.1,1.500014375295668
192632815358982.75,1.5120690999690563
192561739227786.12,1.5134411312127916
192561739227786.12,1.5023961059692483
192632815358982.75,1.5013141401875563
192703891490179.34,1.5060269314667782
192673430291095.1,1.5014145336251359
192724198956235.53,1.5004736918740922
192551585494758.03,1.5055384584622487
192622661625954.66,1.504776879546403
192592200426870.38,1.5077992982399162
192592200426870.38,1.5049840469949565
192683584024123.2,1.513593388037651
192673430291095.1,1.5081023434873702
192683584024123.2,1.5100303729747993
192663276558067.0,1.5169609650640137
192592200426870.38,1.503649514531819
192744506422291.7,1.50965149973692
192592200426870.38,1.5128745589154684
192592200426870.38,1.5033482686732849
192663276558067.0,1.5042262702606783
192561739227786.12,1.508233501372658
192592200426870.38,1.511465047733491
192724198956235.53,1.5027052194546506
192663276558067.0,1.5081853714215785
192561739227786.12,1.5110031608439134
192612507892926.56,1.5035995567879925
192561739227786.12,1.5015877385816152
192683584024123.2,1.509175732720917
192602354159898.47,1.5050136193394608
192592200426870.38,1.5000412191452839
192551585494758.03,1.5003004896337573
192663276558067.0,1.5032521282532945
192612507892926.56,1.512516092958248
192622661625954.66,1.5003488443047779
192642969092010.8,1.5022173490205064
192693737757151.25,1.5022073443059574
192693737757151.25,1.5055902510029207
192693737757151.25,1.5065601373147484
192714045223207.44,1.5058178929883592
192663276558067.0,1.5046963774893727
192663276558067.0,1.50024377461269
192612507892926.56,1.5131979281101122
192673430291095.1,1.5009506598069007
192693737757151.25,1.506362479605983
192592200426870.38,1.505168499079913
192592200426870.38,1.5013500192670444
192693737757151.25,1.500140973194691
192561739227786.12,1.5000669606871369
192561739227786.12,1.5040193857803141
192663276558067.0,1.500681395657892
192673430291095.1,1.5069794672849115
192693737757151.25,1.5115244165386543
192744506422291.7,1.5036903037271765
192561739227786.12,1.5014974392741451
192724198956235.53,1.5060412606367721
192622661625954.66,1.5028310680722976
192693737757151.25,1.507197342311935
192551585494758.03,1.5004859790731564
192663276558067.0,1.5043656393140907
192622661625954.66,1.503202797244827
192673430291095.1,1.511375070839303
192744506422291.7,1.5112486365647704
192653122825038.9,1.5044850651449353
192693737757151.25,1.5004806384889464
192673430291095.1,1.513767613142725
192693737757151.25,1.5126344258700444
192693737757151.25,1.5014810104260745
192592200426870.38,1.5001349425438337
192673430291095.1,1.501923309187249
192663276558067.0,1.500688491616061
192612507892926.56,1.5102658595113831
192622661625954.66,1.5033731361496614
192683584024123.2,1.5146524590384731
192693737757151.25,1.505859522216937
192551585494758.03,1.505942497061706
192592200426870.38,1.5018739829768069
192582046693842.3,1.501484526370578
192612507892926.56,1.5113394060745007
192724198956235.53,1.5057874386450432
192612507892926.56,1.5116437254721447
192673430291095.1,1.5112691914185539
192551585494758.03,1.5002720893368158
192663276558067.0,1.5068759453907106
192551585494758.03,1.50035762304362
192592200426870.38,1.5054038612713008
192602354159898.47,1.5042249424733622
192744506422291.7,1.5141301546776083
192612507892926.56,1.5021886415632013
192602354159898.47,1.509430475972213
192663276558067.0,1.5009313064346554
192724198956235.53,1.500970362767078
192602354159898.47,1.5134071331278813
192693737757151.25,1.5023595507188203
192693737757151.25,1.5021144462914058
192592200426870.38,1.506157641409223
192592200426870.38,1.5025227263591947
192693737757151.25,1.5167294767740236
192673430291095.1,1.5127109254367974
192663276558067.0,1.5029756076333973
192693737757151.25,1.5040016727827252
192673430291095.1,1.5000029558398176
192693737757151.25,1.5053452574323254
192663276558067.0,1.5007388285693222
192683584024123.2,1.5085626622054196
192663276558067.0,1.5045134348178288
192561739227786.12,1.5084309617747422
192714045223207.44,1.504179491009375
192642969092010.8,1.5036506618987524
192592200426870.38,1.5107277939699875
192693737757151.25,1.502503886297515
192592200426870.38,1.5075553955731575
192592200426870.38,1.5058792440951876
192622661625954.66,1.5008214904066037
192612507892926.56,1.504707150747275
192551585494758.03,1.5002601079615434
192663276558067.0,1.5024583788074872
192612507892926.56,1.5078615810049967
192622661625954.66,1.5056361151158415
192693737757151.25,1.502301129175063
192592200426870.38,1.5190524282359716
192703891490179.34,1.5012484783523898
187322412985293.22,1.8968761611426344
187342720451349.4,1.8981414438442548
187454411514658.34,1.8816351746666933
187444257781630.28,1.8893153085034655
187444257781630.28,1.8877435525197923
187444257781630.28,1.8890500063043651
190266995563438.47,1.7712160751641604
190287303029494.62,1.7758909980762163
190226380631326.12,1.779683955076213
190287303029494.62,1.7713138720447243
190266995563438.47,1.7719415686341546
190287303029494.62,1.7700351326185177
190226380631326.12,1.779265320424487
190287303029494.62,1.7747116076441447
190185765699213.75,1.7777057706309285
190165458233157.6,1.7705296371142036
190256841830410.38,1.7845097417706457
190266995563438.47,1.7717930344557573
190226380631326.12,1.7751033418577185
190266995563438.47,1.7717846141508595
190226380631326.12,1.7727891726241443
190266995563438.47,1.7722350443275259
190266995563438.47,1.776881929923791
190165458233157.6,1.7714061533948942
190287303029494.62,1.7702164305004704
190175611966185.7,1.780040888174178
190266995563438.47,1.7719539184146713
190266995563438.47,1.7714517314305667
190165458233157.6,1.7728911649584886
190287303029494.62,1.77260529670973
190287303029494.62,1.7709408362170285
190266995563438.47,1.7709140668951593
190287303029494.62,1.7728483369044223
190287303029494.62,1.7747869332656867
190287303029494.62,1.7731335863892779
190185765699213.75,1.7803967016550069
190226380631326.12,1.7722619489948919
190287303029494.62,1.7700737496286674
190266995563438.47,1.7702712046838953
190287303029494.62,1.7756077692488683
190226380631326.12,1.7817718504838143
190287303029494.62,1.7746051863487322
190246688097382.28,1.7762447493727047
190226380631326.12,1.77979546371601
190266995563438.47,1.7734812494524002
190185765699213.75,1.7835414001612322
190266995563438.47,1.771098864519983
190287303029494.62,1.7725889069321668
190287303029494.62,1.7718193731979337
190287303029494.62,1.7706359414508466
190266995563438.47,1.7717385831507517
190226380631326.12,1.7772076322919164
190226380631326.12,1.7838451475800625
190165458233157.6,1.7736253582701116
190226380631326.12,1.7765635098771366
190266995563438.47,1.7737097203919603
190185765699213.75,1.7804615095355016
190277149296466.56,1.7740847858429367
190266995563438.47,1.7724298340474949
190287303029494.62,1.771041644574919
190266995563438.47,1.7719767093732615
190287303029494.62,1.7751013700256555
190226380631326.12,1.7767487961366182
190226380631326.12,1.7727723284187367
190246688097382.28,1.775750817704739
190287303029494.62,1.7739902329138486
190287303029494.62,1.7756812987304034
190145150767101.4,1.7801355170416233
190266995563438.47,1.7737661925701416
190287303029494.62,1.7713053403796912
190226380631326.12,1.7766649119936893
190256841830410.38,1.7727572879943272
190226380631326.12,1.7791575175098797
190226380631326.12,1.780626219926704
190226380631326.12,1.7810989806251392
190277149296466.56,1.771721949841568
190226380631326.12,1.776720385576831
190277149296466.56,1.7721488926511468
190287303029494.62,1.7761522241884788
190226380631326.12,1.7836944480890173
190266995563438.47,1.7759553595728372
190287303029494.62,1.7737801967917843
190185765699213.75,1.7780532846382955
190226380631326.12,1.7726937221268355
190155304500129.5,1.7715420811614264
190287303029494.62,1.7744053657729577
190165458233157.6,1.7757803099974943
190226380631326.12,1.7814039730377162
190226380631326.12,1.7822231628940304
190155304500129.5,1.771148902794866
190287303029494.62,1.7771317940447757
190226380631326.12,1.7782076166196037
190622376219421.5,1.7702299392578744
190510685156112.56,1.7728064958429437
190439609024915.94,1.7794466390582997
190530992622168.72,1.7720154853964434
190510685156112.56,1.7721885632728795
190500531423084.47,1.7732141746824617
190622376219421.5,1.7740519061734306
190612222486393.4,1.7708558854472078
190510685156112.56,1.7705178691531274
190510685156112.56,1.7711572180035184
190439609024915.94,1.7734352795982946
190530992622168.72,1.7738436353784606
190510685156112.56,1.771316774898311
190510685156112.56,1.7715208462605894
190622376219421.5,1.7724927955859642
190510685156112.56,1.7741295958840897
190622376219421.5,1.779845145592697
190439609024915.94,1.7874127671649223
190439609024915.94,1.7766971532566196
190612222486393.4,1.778253454063909
190612222486393.4,1.7769783512655326
190449762757944.03,1.7793882217301835
190449762757944.03,1.7749655228661019
190510685156112.56,1.7719446867822446
190541146355196.8,1.7707843814489188
190480223957028.28,1.7798462902295362
190439609024915.94,1.7725300760074183
